"","key","entidad_federativa","municipio","mean_consum_kwh","population","demand"
"1262",20264,"Oaxaca","San Miguel Chicahua",40140.0625,2169,18.5062528815122
"1263",20265,"Oaxaca","San Miguel Chimalapa",154336.703125,6711,22.9975716174937
"1264",20266,"Oaxaca","San Miguel del Puerto",218677.4375,8551,25.5733174482517
"1265",20267,"Oaxaca","San Miguel del Río",7435.71875,245,30.3498724489796
"1266",20268,"Oaxaca","San Miguel Ejutla",29048.234375,1149,25.2813179939077
"1267",20269,"Oaxaca","San Miguel el Grande",102149.65625,4313,23.6841308254115
"1268",20270,"Oaxaca","San Miguel Huautla",18750.140625,1311,14.3021667620137
"1269",20271,"Oaxaca","San Miguel Mixtepec",40190.21875,3194,12.5830365529117
"1270",20272,"Oaxaca","San Miguel Panixtlahuaca",113663.34375,6252,18.1803172984645
"1271",20273,"Oaxaca","San Miguel Peras",50984.765625,3818,13.3537887964903
"1272",20274,"Oaxaca","San Miguel Piedras",14745.6875,1328,11.1036803463855
"1273",20275,"Oaxaca","San Miguel Quetzaltepec",90169.359375,7286,12.3757012592643
"1274",20276,"Oaxaca","San Miguel Santa Flor",17244.34375,691,24.9556349493488
"1275",20277,"Oaxaca","Villa Sola de Vega",243798.390625,12350,19.7407603744939
"1276",20278,"Oaxaca","San Miguel Soyaltepec",805259.375,38682,20.8174183082571
"1277",20279,"Oaxaca","San Miguel Suchixtepec",54965.796875,2932,18.7468611442701
"1278",20280,"Oaxaca","Villa Talea de Castro",65483.90625,2011,32.5628574092491
"1279",20281,"Oaxaca","San Miguel Tecomatlán",13179.984375,305,43.2130635245902
"1280",20282,"Oaxaca","San Miguel Tenango",13739.234375,653,21.0401751531394
"1281",20283,"Oaxaca","San Miguel Tequixtepec",27416.8125,1044,26.2613146551724
"1282",20284,"Oaxaca","San Miguel Tilquiápam",51856.859375,3141,16.5096655125756
"1283",20285,"Oaxaca","San Miguel Tlacamama",134416.875,3668,36.6458219738277
"1284",20286,"Oaxaca","San Miguel Tlacotepec",80053.984375,3100,25.8238659274194
"1285",20287,"Oaxaca","San Miguel Tulancingo",9534.28125,307,31.0562907166124
"1286",20288,"Oaxaca","San Miguel Yotao",20395.25,585,34.8636752136752
"1287",20289,"Oaxaca","San Nicolás",27793.4921875,1214,22.8941451297364
"1288",20290,"Oaxaca","San Nicolás Hidalgo",37815.171875,1043,36.2561571188878
"1289",20291,"Oaxaca","San Pablo Coatlán",68338.28125,4308,15.8631107822656
"1290",20292,"Oaxaca","San Pablo Cuatro Venados",14161.703125,1510,9.3786113410596
"1291",20293,"Oaxaca","San Pablo Etla",878843.40625,17116,51.346307913648
"1292",20294,"Oaxaca","San Pablo Huitzo",261369.984375,7035,37.1528051705757
"1293",20295,"Oaxaca","San Pablo Huixtepec",395953.140625,10020,39.516281499501
"1294",20296,"Oaxaca","San Pablo Macuiltianguis",34067.171875,955,35.6724312827225
"1295",20297,"Oaxaca","San Pablo Tijaltepec",30071.734375,2751,10.9312011541258
"1296",20298,"Oaxaca","San Pablo Villa de Mitla",462141.375,13587,34.0134963568117
"1297",20299,"Oaxaca","San Pablo Yaganiza",28822.140625,1125,25.6196805555556
"1298",20300,"Oaxaca","San Pedro Amuzgos",195740.515625,6632,29.5145530194511
"1299",20301,"Oaxaca","San Pedro Apóstol",65226.515625,1594,40.9200223494354
"1300",20302,"Oaxaca","San Pedro Atoyac",120720.296875,4559,26.4795562349199
"1301",20303,"Oaxaca","San Pedro Cajonos",35763.328125,1081,33.0835597826087
"1302",20304,"Oaxaca","San Pedro Coxcaltepec Cántaros",8488.65625,716,11.8556651536313
"1303",20305,"Oaxaca","San Pedro Comitancillo",243598.828125,4333,56.2194387549042
"1304",20306,"Oaxaca","San Pedro el Alto",42405.375,4654,9.1115975504942
"1305",20307,"Oaxaca","San Pedro Huamelula",404168.09375,9735,41.517010143811
"1306",20308,"Oaxaca","San Pedro Huilotepec",123723.71875,3307,37.4126757635319
"1307",20309,"Oaxaca","San Pedro Ixcatlán",182584.390625,10368,17.6103771821952
"1308",20310,"Oaxaca","San Pedro Ixtlahuaca",238288.59375,14552,16.3749720828752
"1309",20311,"Oaxaca","San Pedro Jaltepetongo",10357.0625,483,21.4431935817805
"1310",20312,"Oaxaca","San Pedro Jicayán",272261.359375,11279,24.1387852978987
"1311",20313,"Oaxaca","San Pedro Jocotipac",16865.03125,730,23.1027825342466
"1312",20314,"Oaxaca","San Pedro Juchatengo",55008.96875,1755,31.3441417378917
"1313",20315,"Oaxaca","San Pedro Mártir",43674.328125,1899,22.9985930094787
"1314",20316,"Oaxaca","San Pedro Mártir Quiechapa",16867.3125,738,22.8554369918699
"1315",20317,"Oaxaca","San Pedro Mártir Yucuxaco",26054.5,1257,20.7275258552108
"1316",20318,"Oaxaca","San Pedro Mixtepec",2967210.84375,49780,59.6064854108076
"1317",20319,"Oaxaca","San Pedro Mixtepec",91726.015625,972,94.3683288323045
"1318",20320,"Oaxaca","San Pedro Molinos",16090.328125,706,22.7908330382436
"1319",20321,"Oaxaca","San Pedro Nopala",15370.46875,751,20.4666694407457
"1320",20322,"Oaxaca","San Pedro Ocopetatillo",15902.796875,786,20.2325659987277
"1321",20323,"Oaxaca","San Pedro Ocotepec",32976.5625,2404,13.7173720881864
"1322",20324,"Oaxaca","San Pedro Pochutla",1857483.1875,48204,38.5337977657456
"1323",20325,"Oaxaca","San Pedro Quiatoni",192536.40625,11930,16.1388437761945
"1324",20326,"Oaxaca","San Pedro Sochiápam",80583.703125,5052,15.9508517666271
"1325",20327,"Oaxaca","San Pedro Tapanatepec",822070.109375,15479,53.1087350200271
"1326",20328,"Oaxaca","San Pedro Taviche",16737.296875,1441,11.6150568181818
"1327",20329,"Oaxaca","San Pedro Teozacoalco",19193.234375,1153,16.6463437771032
"1328",20330,"Oaxaca","San Pedro Teutila",76747.96875,4296,17.8649834148045
"1329",20331,"Oaxaca","San Pedro Tidaá",21754.484375,982,22.1532427443992
"1330",20332,"Oaxaca","San Pedro Topiltepec",7821.171875,373,20.9682892091153
"1331",20333,"Oaxaca","San Pedro Totolápam",132642.15625,3294,40.2678069975713
"1332",20334,"Oaxaca","Villa de Tututepec",2097506.078125,50541,41.5010798782177
"1333",20335,"Oaxaca","San Pedro Yaneri",17141.671875,867,19.7712478373702
"1334",20336,"Oaxaca","San Pedro Yólox",51826.546875,1697,30.5400983352976
"1335",20337,"Oaxaca","San Pedro y San Pablo Ayutla",132617.703125,5616,23.6142633769587
"1336",20338,"Oaxaca","Villa de Etla",434902.5625,10361,41.9749601872406
"1337",20339,"Oaxaca","San Pedro y San Pablo Teposcolula",135554.90625,4353,31.1405711578222
"1338",20340,"Oaxaca","San Pedro y San Pablo Tequixtepec",53520.375,1747,30.6355895821408
"1339",20341,"Oaxaca","San Pedro Yucunama",6865.296875,241,28.4867090248963
"1340",20342,"Oaxaca","San Raymundo Jalpan",98249.09375,4105,23.9340057856273
"1341",20343,"Oaxaca","San Sebastián Abasolo",61643.375,1999,30.8371060530265
"1342",20344,"Oaxaca","San Sebastián Coatlán",34267.515625,2809,12.1991867657529
"1343",20345,"Oaxaca","San Sebastián Ixcapa",176529.140625,4188,42.1511797098854
"1344",20346,"Oaxaca","San Sebastián Nicananduta",36836.625,1542,23.8888618677043
"1345",20347,"Oaxaca","San Sebastián Río Hondo",62946.734375,4202,14.9801842872442
"1346",20348,"Oaxaca","San Sebastián Tecomaxtlahuaca",187449.90625,8192,22.8820686340332
"1347",20349,"Oaxaca","San Sebastián Teitipac",67001.734375,2189,30.6083756852444
"1348",20350,"Oaxaca","San Sebastián Tutla",845331.921875,16878,50.0848395470435
"1349",20351,"Oaxaca","San Simón Almolongas",69433.75,2802,24.7800678087081
"1350",20352,"Oaxaca","San Simón Zahuatlán",53640.84375,4940,10.8584703947368
"1351",20353,"Oaxaca","Santa Ana",1034422.359375,2406,429.934480205736
"1352",20354,"Oaxaca","Santa Ana Ateixtlahuaca",7280.984375,477,15.2641181865828
"1353",20355,"Oaxaca","Santa Ana Cuauhtémoc",14010.65625,681,20.5736508810573
"1354",20356,"Oaxaca","Santa Ana del Valle",70091.65625,2179,32.1668913492428
"1355",20357,"Oaxaca","Santa Ana Tavela",21945.265625,848,25.8788509728774
"1356",20358,"Oaxaca","Santa Ana Tlapacoyan",66371.03125,1958,33.8973601889683
"1357",20359,"Oaxaca","Santa Ana Yareni",20319.078125,637,31.8980818288854
"1358",20360,"Oaxaca","Santa Ana Zegache",112862.6875,3981,28.3503359708616
"1359",20361,"Oaxaca","Santa Catalina Quierí",12410.234375,825,15.0427083333333
"1360",20362,"Oaxaca","Santa Catarina Cuixtla",42030.59375,1495,28.1141095317726
"1361",20363,"Oaxaca","Santa Catarina Ixtepeji",67019.734375,2675,25.0541063084112
"1362",20364,"Oaxaca","Santa Catarina Juquila",366593.625,18654,19.6522796719202
"1363",20365,"Oaxaca","Santa Catarina Lachatao",29834.734375,1059,28.1725537063267
"1364",20366,"Oaxaca","Santa Catarina Loxicha",61386.921875,3676,16.6993802706746
"1365",20367,"Oaxaca","Santa Catarina Mechoacán",103925.125,4582,22.681170886076
"1366",20368,"Oaxaca","Santa Catarina Minas",51247.796875,2067,24.7933221456217
"1367",20369,"Oaxaca","Santa Catarina Quiané",71424.1875,2193,32.5691689466484
"1368",20370,"Oaxaca","Santa Catarina Tayata",18173.640625,662,27.4526293429003
"1369",20371,"Oaxaca","Santa Catarina Ticuá",23562.375,986,23.8969320486815
"1370",20372,"Oaxaca","Santa Catarina Yosonotú",33151.265625,1316,25.1909313259878
"1371",20373,"Oaxaca","Santa Catarina Zapoquila",9632.734375,403,23.9025666873449
"1372",20374,"Oaxaca","Santa Cruz Acatepec",17910.46875,1645,10.8878229483283
"1373",20375,"Oaxaca","Santa Cruz Amilpas",461129.703125,13200,34.9340684185606
"1374",20376,"Oaxaca","Santa Cruz de Bravo",12221.65625,365,33.4839897260274
"1375",20377,"Oaxaca","Santa Cruz Itundujia",154441.875,10860,14.2211671270718
"1376",20378,"Oaxaca","Santa Cruz Mixtepec",109151.125,3720,29.3417002688172
"1377",20379,"Oaxaca","Santa Cruz Nundaco",48246.75,2951,16.3492883768214
"1378",20380,"Oaxaca","Santa Cruz Papalutla",57729.75,2242,25.7492194469224
"1379",20381,"Oaxaca","Santa Cruz Tacache de Mina",104165.578125,2940,35.43046875
"1380",20382,"Oaxaca","Santa Cruz Tacahua",14197.75,1182,12.0116328257191
"1381",20383,"Oaxaca","Santa Cruz Tayata",12272.59375,595,20.6262079831933
"1382",20384,"Oaxaca","Santa Cruz Xitla",110100.46875,4794,22.9663055381727
"1383",20385,"Oaxaca","Santa Cruz Xoxocotlán",3607457.625,100402,35.9301370988626
"1384",20386,"Oaxaca","Santa Cruz Zenzontepec",235054.015625,19079,12.3200385567902
"1385",20387,"Oaxaca","Santa Gertrudis",119355.65625,2891,41.2852494811484
"1386",20388,"Oaxaca","Santa Inés del Monte",23527.390625,2809,8.37571755962976
"1387",20389,"Oaxaca","Santa Inés Yatzeche",29385.421875,908,32.3627994218062
"1388",20390,"Oaxaca","Santa Lucía del Camino",1965277.875,50362,39.023030757317
"1389",20391,"Oaxaca","Santa Lucía Miahuatlán",30893.09375,3375,9.15350925925926
"1390",20392,"Oaxaca","Santa Lucía Monteverde",97213.9375,6726,14.4534548765983
"1391",20393,"Oaxaca","Santa Lucía Ocotlán",82637.515625,4173,19.8029033369279
"1392",20394,"Oaxaca","Santa María Alotepec",57967.21875,2796,20.7321955472103
"1393",20395,"Oaxaca","Santa María Apazco",32632,1629,20.0319214241866
"1394",20396,"Oaxaca","Santa María la Asunción",51365.03125,3259,15.7609792114145
"1395",20397,"Oaxaca","Heroica Ciudad de Tlaxiaco",1191789.671875,40123,29.7034038300975
"1396",20398,"Oaxaca","Ayoquezco de Aldama",166076.171875,4874,34.0738965685269
"1397",20399,"Oaxaca","Santa María Atzompa",1217429.078125,41921,29.0410314192171
"1398",20400,"Oaxaca","Santa María Camotlán",54108.046875,1713,31.5867173817863
"1399",20401,"Oaxaca","Santa María Colotepec",1075168.359375,27046,39.7533224645049
"1400",20402,"Oaxaca","Santa María Cortijo",50177.40625,1067,47.0266225398313
"1401",20403,"Oaxaca","Santa María Coyotepec",128408.21875,3751,34.2330628499067
"1402",20404,"Oaxaca","Santa María Chachoápam",18559.671875,761,24.3885307161629
"1403",20405,"Oaxaca","Villa de Chilapa de Díaz",62739.34375,1815,34.5671315426997
"1404",20406,"Oaxaca","Santa María Chilchotla",239674.34375,21469,11.1637404513485
"1405",20407,"Oaxaca","Santa María Chimalapa",145367.5625,9578,15.1772355919816
"1406",20408,"Oaxaca","Santa María del Rosario",9434.375,499,18.9065631262525
"1407",20409,"Oaxaca","Santa María del Tule",460386.984375,8939,51.5031865281351
"1408",20410,"Oaxaca","Santa María Ecatepec",69849.09375,3418,20.4356623025161
"1409",20411,"Oaxaca","Santa María Guelacé",27655.28125,908,30.4573582048458
"1410",20412,"Oaxaca","Santa María Guienagati",59715.46875,3178,18.7902670704846
"1411",20413,"Oaxaca","Santa María Huatulco",2843150.59375,50862,55.8993078083835
"1412",20414,"Oaxaca","Santa María Huazolotitlán",474994.46875,11995,39.5993721342226
"1413",20415,"Oaxaca","Santa María Ipalapa",170134.203125,4878,34.8778604192292
"1414",20416,"Oaxaca","Santa María Ixcatlán",9682.9375,461,21.0042028199566
"1415",20417,"Oaxaca","Santa María Jacatepec",286167.171875,9682,29.5566176280727
"1416",20418,"Oaxaca","Santa María Jalapa del Marqués",551428.515625,11735,46.9900737643801
"1417",20419,"Oaxaca","Santa María Jaltianguis",19123.609375,592,32.303394214527
"1418",20420,"Oaxaca","Santa María Lachixío",24833.890625,1679,14.7908818493151
"1419",20421,"Oaxaca","Santa María Mixtequilla",240006.515625,4690,51.1740971481876
"1420",20422,"Oaxaca","Santa María Nativitas",18100.390625,603,30.0172315505804
"1421",20423,"Oaxaca","Santa María Nduayaco",12234.328125,453,27.0073468543046
"1422",20424,"Oaxaca","Santa María Ozolotepec",45720.6875,3793,12.053964539942
"1423",20425,"Oaxaca","Santa María Pápalo",31433.296875,2058,15.2737108236152
"1424",20426,"Oaxaca","Santa María Peñoles",64557.53125,8967,7.19945703691313
"1425",20427,"Oaxaca","Santa María Petapa",435440.078125,16706,26.0648915434574
"1426",20428,"Oaxaca","Santa María Quiegolani",28767.890625,2224,12.9352026191547
"1427",20429,"Oaxaca","Santa María Sola",38140.5625,1516,25.1586823878628
"1428",20430,"Oaxaca","Santa María Tataltepec",6163.765625,317,19.4440555993691
"1429",20431,"Oaxaca","Santa María Tecomavaca",66791.328125,1830,36.497993510929
"1430",20432,"Oaxaca","Santa María Temaxcalapa",25027.625,903,27.7160852713178
"1431",20433,"Oaxaca","Santa María Temaxcaltepec",34680.890625,2694,12.8733818207127
"1432",20434,"Oaxaca","Santa María Teopoxco",70448.703125,3985,17.6784700439147
"1433",20435,"Oaxaca","Santa María Tepantlali",63433.828125,3576,17.7387662541946
"1434",20436,"Oaxaca","Santa María Texcatitlán",18629.96875,896,20.7923758370536
"1435",20437,"Oaxaca","Santa María Tlahuitoltepec",158725.5625,9653,16.4431329638454
"1436",20438,"Oaxaca","Santa María Tlalixtac",31026.15625,1839,16.8712105764002
"1437",20439,"Oaxaca","Santa María Tonameca",852572.890625,25347,33.6360472886338
"1438",20440,"Oaxaca","Santa María Totolapilla",23205.21875,812,28.5778556034483
"1439",20441,"Oaxaca","Santa María Xadani",301280.09375,9234,32.6272572828677
"1440",20442,"Oaxaca","Santa María Yalina",10234.0625,250,40.93625
"1441",20443,"Oaxaca","Santa María Yavesía",15559.234375,434,35.8507704493088
"1442",20444,"Oaxaca","Santa María Yolotepec",11574.25,481,24.0628898128898
"1443",20445,"Oaxaca","Santa María Yosoyúa",22337.59375,1699,13.1474948499117
"1444",20446,"Oaxaca","Santa María Yucuhiti",110490.5,6008,18.3905625832224
"1445",20447,"Oaxaca","Santa María Zacatepec",484947.140625,17100,28.3594819078947
"1446",20448,"Oaxaca","Santa María Zaniza",20149,2469,8.1607938436614
"1447",20449,"Oaxaca","Santa María Zoquitlán",88726.40625,3294,26.9357638888889
"1448",20450,"Oaxaca","Santiago Amoltepec",113369.96875,13855,8.18260330205702
"1449",20451,"Oaxaca","Santiago Apoala",17874.21875,1019,17.5409408734053
"1450",20452,"Oaxaca","Santiago Apóstol",116615.796875,4421,26.3776966466863
"1451",20453,"Oaxaca","Santiago Astata",177143.890625,3918,45.2128357899438
"1452",20454,"Oaxaca","Santiago Atitlán",40287.875,3556,11.3295486501687
"1453",20455,"Oaxaca","Santiago Ayuquililla",64182.546875,2904,22.101427987259
"1454",20456,"Oaxaca","Santiago Cacaloxtepec",54725.734375,1667,32.82887485003
"1455",20457,"Oaxaca","Santiago Camotlán",40949.140625,3346,12.2382368873282
"1456",20458,"Oaxaca","Santiago Comaltepec",28915.59375,1157,24.9918701382887
"1457",20459,"Oaxaca","Villa de Santiago Chazumba",147410.109375,4877,30.2255709196227
"1458",20460,"Oaxaca","Santiago Choápam",55912.578125,5242,10.6662682420832
"1459",20461,"Oaxaca","Santiago del Río",21760.65625,527,41.2915678368121
"1460",20462,"Oaxaca","Santiago Huajolotitlán",147890.609375,4600,32.1501324728261
"1461",20463,"Oaxaca","Santiago Huauclilla",15267.53125,525,29.0810119047619
"1462",20464,"Oaxaca","Santiago Ihuitlán Plumas",12927.828125,341,37.9115194281525
"1463",20465,"Oaxaca","Santiago Ixcuintepec",19609.609375,1636,11.9863137988998
"1464",20466,"Oaxaca","Santiago Ixtayutla",213347.9375,13880,15.3708888688761
"1465",20467,"Oaxaca","Santiago Jamiltepec",771222.75,19112,40.3528019045626
"1466",20468,"Oaxaca","Santiago Jocotepec",242551.25,14198,17.0834800676152
"1467",20469,"Oaxaca","Santiago Juxtlahuaca",755054.546875,34735,21.7375715236793
"1468",20470,"Oaxaca","Santiago Lachiguiri",83324.421875,4394,18.9632275546199
"1469",20471,"Oaxaca","Santiago Lalopa",10872.046875,431,25.2251667633411
"1470",20472,"Oaxaca","Santiago Laollaga",152144.34375,3361,45.2675821927998
"1471",20473,"Oaxaca","Santiago Laxopa",26229.90625,1291,20.3175106506584
"1472",20474,"Oaxaca","Santiago Llano Grande",171088.0625,3440,49.7349018895349
"1473",20475,"Oaxaca","Santiago Matatlán",278225.25,10175,27.3440049140049
"1474",20476,"Oaxaca","Santiago Miltepec",13359.890625,421,31.7337069477435
"1475",20477,"Oaxaca","Santiago Minas",40432.859375,1327,30.4693740580256
"1476",20478,"Oaxaca","Santiago Nacaltepec",47843.890625,1599,29.9211323483427
"1477",20479,"Oaxaca","Santiago Nejapilla",4038.21875,174,23.2081537356322
"1478",20480,"Oaxaca","Santiago Nundiche",9652.96875,1351,7.14505458919319
"1479",20481,"Oaxaca","Santiago Nuyoó",28423.15625,1898,14.9753194151739
"1480",20482,"Oaxaca","Santiago Pinotepa Nacional",2621148.9375,55840,46.9403463019341
"1481",20483,"Oaxaca","Santiago Suchilquitongo",293397.609375,10886,26.9518288972074
"1482",20484,"Oaxaca","Santiago Tamazola",120356.46875,4458,26.9978619896815
"1483",20485,"Oaxaca","Santiago Tapextla",105257.6875,3134,33.5857330887045
"1484",20486,"Oaxaca","Villa Tejúpam de la Unión",69789.1875,2419,28.8504288962381
"1485",20487,"Oaxaca","Santiago Tenango",43538.3125,1966,22.1456319938962
"1486",20488,"Oaxaca","Santiago Tepetlapa",3494.59375,130,26.8814903846154
"1487",20489,"Oaxaca","Santiago Tetepec",120216.3125,4909,24.4889616011408
"1488",20490,"Oaxaca","Santiago Texcalcingo",38733.3125,2974,13.0239786482851
"1489",20491,"Oaxaca","Santiago Textitlán",78741.96875,4930,15.9720017748479
"1490",20492,"Oaxaca","Santiago Tilantongo",47029.75,2764,17.0151049204052
"1491",20493,"Oaxaca","Santiago Tillo",21125.65625,545,38.7626720183486
"1492",20494,"Oaxaca","Santiago Tlazoyaltepec",54381.578125,6300,8.63199652777778
"1493",20495,"Oaxaca","Santiago Xanica",35683.515625,3029,11.7806258253549
"1494",20496,"Oaxaca","Santiago Xiacuí",60036,1893,31.7147385103011
"1495",20497,"Oaxaca","Santiago Yaitepec",77087.5625,4233,18.21109437751
"1496",20498,"Oaxaca","Santiago Yaveo",98683.8125,7593,12.9966827999473
"1497",20499,"Oaxaca","Santiago Yolomécatl",72630.296875,1922,37.7889161680541
"1498",20500,"Oaxaca","Santiago Yosondúa",130540.921875,7991,16.3359932267551
"1499",20501,"Oaxaca","Santiago Yucuyachi",38897.59375,998,38.9755448396794
"1500",20502,"Oaxaca","Santiago Zacatepec",79235.078125,5089,15.5698719050894
"1501",20503,"Oaxaca","Santiago Zoochila",14678.546875,425,34.5377573529412
"1502",20504,"Oaxaca","Nuevo Zoquiápam",41671.40625,1590,26.2084316037736
"1503",20505,"Oaxaca","Santo Domingo Ingenio",522674.34375,7681,68.0476947988543
"1504",20506,"Oaxaca","Santo Domingo Albarradas",16925.375,798,21.2097431077694
"1505",20507,"Oaxaca","Santo Domingo Armenta",147486.234375,3155,46.7468254754358
"1506",20508,"Oaxaca","Santo Domingo Chihuitán",84107.328125,1618,51.982279434487
"1507",20509,"Oaxaca","Santo Domingo de Morelos",248086.796875,11384,21.7925858112263
"1508",20510,"Oaxaca","Santo Domingo Ixcatlán",33417.859375,760,43.9708675986842
"1509",20511,"Oaxaca","Santo Domingo Nuxaá",39435.53125,3335,11.8247470014993
"1510",20512,"Oaxaca","Santo Domingo Ozolotepec",11264.046875,1101,10.2307419391462
"1511",20513,"Oaxaca","Santo Domingo Petapa",217060.296875,9027,24.0456737426609
"1512",20514,"Oaxaca","Santo Domingo Roayaga",11186.171875,941,11.8875365302869
"1513",20515,"Oaxaca","Santo Domingo Tehuantepec",3902453.734375,67739,57.6101468042782
"1514",20516,"Oaxaca","Santo Domingo Teojomulco",96357,5260,18.3188212927757
"1515",20517,"Oaxaca","Santo Domingo Tepuxtepec",91076.21875,6029,15.1063557389285
"1516",20518,"Oaxaca","Santo Domingo Tlatayápam",4632.53125,113,40.9958517699115
"1517",20519,"Oaxaca","Santo Domingo Tomaltepec",119469.96875,3386,35.2835111488482
"1518",20520,"Oaxaca","Santo Domingo Tonalá",264860.75,7393,35.8258825916407
"1519",20521,"Oaxaca","Santo Domingo Tonaltepec",3941.421875,250,15.7656875
"1520",20522,"Oaxaca","Santo Domingo Xagacía",22226.46875,1205,18.4452022821577
"1521",20523,"Oaxaca","Santo Domingo Yanhuitlán",50577.046875,1633,30.9718596907532
"1522",20524,"Oaxaca","Santo Domingo Yodohino",10116.953125,327,30.9386945718654
"1523",20525,"Oaxaca","Santo Domingo Zanatepec",629409.640625,12483,50.4213442782184
"1524",20526,"Oaxaca","Santos Reyes Nopala",369509.90625,16688,22.1422522920662
"1525",20527,"Oaxaca","Santos Reyes Pápalo",37192.046875,2490,14.9365650100402
"1526",20528,"Oaxaca","Santos Reyes Tepejillo",32946.90625,904,36.4456927544248
"1527",20529,"Oaxaca","Santos Reyes Yucuná",16833.15625,1474,11.4200517299864
"1528",20530,"Oaxaca","Santo Tomás Jalieza",84647.90625,3923,21.577340364517
"1529",20531,"Oaxaca","Santo Tomás Mazaltepec",78099.71875,2612,29.9003517419602
"1530",20532,"Oaxaca","Santo Tomás Ocotepec",55529.921875,4066,13.6571376967536
"1531",20533,"Oaxaca","Santo Tomás Tamazulapan",64154.71875,2726,23.5343795854732
"1532",20534,"Oaxaca","San Vicente Coatlán",68343.234375,3512,19.459918671697
"1533",20535,"Oaxaca","San Vicente Lachixío",47811.40625,3227,14.8160539975209
"1534",20536,"Oaxaca","San Vicente Nuñú",13028.0625,449,29.0157293986637
"1535",20537,"Oaxaca","Silacayoápam",223157.53125,6710,33.2574562220566
"1536",20538,"Oaxaca","Sitio de Xitlapehua",17288.921875,713,24.2481372720898
"1537",20539,"Oaxaca","Soledad Etla",210453.84375,6348,33.1527794187146
"1538",20540,"Oaxaca","Villa de Tamazulápam del Progreso",236235.09375,8326,28.3731796480903
"1539",20541,"Oaxaca","Tanetze de Zaragoza",47320.328125,1558,30.3724827503209
"1540",20542,"Oaxaca","Taniche",20858.171875,887,23.5154136133033
"1541",20543,"Oaxaca","Tataltepec de Valdés",155759.015625,6386,24.3907008495146
"1542",20544,"Oaxaca","Teococuilco de Marcos Pérez",36540.484375,1032,35.4074460998062
"1543",20545,"Oaxaca","Teotitlán de Flores Magón",334469.828125,10099,33.1191036860085
"1544",20546,"Oaxaca","Teotitlán del Valle",210633.109375,6392,32.9526141074781
"1545",20547,"Oaxaca","Teotongo",27900.140625,1005,27.7613339552239
"1546",20548,"Oaxaca","Tepelmeme Villa de Morelos",49208.453125,1960,25.1063536352041
"1547",20549,"Oaxaca","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",329508.140625,11465,28.7403524313127
"1548",20550,"Oaxaca","San Jerónimo Tlacochahuaya",203931.046875,5764,35.3801261060028
"1549",20551,"Oaxaca","Tlacolula de Matamoros",943578.6875,30254,31.1885597772195
"1550",20552,"Oaxaca","Tlacotepec Plumas",13324.484375,410,32.4987423780488
"1551",20553,"Oaxaca","Tlalixtac de Cabrera",533463.4375,12067,44.2084559128201
"1552",20554,"Oaxaca","Totontepec Villa de Morelos",89112.75,5904,15.0936229674797
"1553",20555,"Oaxaca","Trinidad Zaachila",94617.546875,3419,27.6740412035683
"1554",20556,"Oaxaca","La Trinidad Vista Hermosa",6942.03125,306,22.6863766339869
"1555",20557,"Oaxaca","Unión Hidalgo",855561.453125,14542,58.8338229352909
"1556",20558,"Oaxaca","Valerio Trujano",49675.75,1376,36.1015625
"1557",20559,"Oaxaca","San Juan Bautista Valle Nacional",726403.53125,23067,31.4910274959899
"1558",20560,"Oaxaca","Villa Díaz Ordaz",160110.34375,6467,24.7580553193134
"1559",20561,"Oaxaca","Yaxe",43653.453125,2954,14.7777431025728
"1560",20562,"Oaxaca","Magdalena Yodocono de Porfirio Díaz",42043.4375,1682,24.9960983947681
"1561",20563,"Oaxaca","Yogana",33674.375,1245,27.0476907630522
"1562",20564,"Oaxaca","Yutanduchi de Guerrero",21460.265625,1195,17.9583812761506
"1563",20565,"Oaxaca","Villa de Zaachila",1243461.078125,46464,26.7618172805828
"1564",20566,"Oaxaca","San Mateo Yucutindoo",23035.640625,3144,7.32685770515267
"1565",20567,"Oaxaca","Zapotitlán Lagunas",100967.375,3382,29.8543391484329
"1566",20568,"Oaxaca","Zapotitlán Palmas",49563.578125,1695,29.2410490412979
"1567",20569,"Oaxaca","Santa Inés de Zaragoza",36533.640625,1454,25.1263002922971
"1568",20570,"Oaxaca","Zimatlán de Álvarez",727352.4375,22093,32.9223028787399
"1569",21001,"Puebla","Acajete",928903.0546875,72894,12.7432032085974
"1570",21002,"Puebla","Acateno",289917.84375,9170,31.6159044438386
"1571",21003,"Puebla","Acatlán",798399.697916667,37955,21.0354287423703
"1572",21004,"Puebla","Acatzingo",1555416.953125,63743,24.4013766707717
"1573",21005,"Puebla","Acteopan",75618.21875,3070,24.6313416123778
"1574",21006,"Puebla","Ahuacatlán",467920.3671875,14542,32.1771673213795
"1575",21007,"Puebla","Ahuatlán",83357.625,3162,26.3623102466793
"1576",21008,"Puebla","Ahuazotepec",295396.1875,11439,25.8236023690882
"1577",21009,"Puebla","Ahuehuetitla",86858.296875,2207,39.3558209673765
"1578",21010,"Puebla","Ajalpan",1503843.96875,74768,20.1134705856784
"1579",21011,"Puebla","Albino Zertuche",66498.875,1885,35.2779177718833
"1580",21012,"Puebla","Aljojuca",181255.546875,6591,27.5004622781065
"1581",21013,"Puebla","Altepexi",658087.1875,22629,29.0815850236422
"1582",21014,"Puebla","Amixtlán",65762.640625,4812,13.6663841697839
